Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,Book DOI,Early Access Date,Number of Pages,WoS Categories,Research Areas,IDS Number,UT (Unique WOS ID),Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export
J,"Mangina, E; Vlachos, IP",,,,"Mangina, E; Vlachos, IP",,,The changing role of information technology in food and beverage logistics management: beverage network optimisation using intelligent agent technology,JOURNAL OF FOOD ENGINEERING,,,English,Article,,,,,,intelligent agents; beverage network optimisation food logistics; supply chain management,E-COMMERCE; SYSTEMS,"The last decades, advances in information technologies and increased competition have changed the business environment in the food and beverages industry, particularly in the European Union, which is characterised by the proliferation of small and medium enterprises. Many food companies are now aggressively focusing on logistics management as the last frontier to gain and sustain a competitive advantage. This study describes a model of intelligent food supply chain that improves efficiency within the supply chain. The aim of the paper is to demonstrate that agent technology can optimise food supply chains by (a) reviewing intelligent agents applications for supply chain optimisation and (b) illustrating how a multi-agent system can optimise performance of a beverage logistics network. Firstly, we review and synthesise existing applications in comparison to traditional and Internet-based technologies and critically evaluate agent technology applicability for supply chain management. We model the beer supply network to demonstrate that products can acquire intelligence to direct themselves throughout the distribution network. Optimisation agents can help solve specific problems of beverage supply: reduce inventories and lessen bullwhip effect, improve communication, and enable chain coordination without adverse risk sharing. Further, they gain a capability to be purchased and sold while in transit. Overviews of the supporting technologies that make such a supply chain a reality are fully discussed. In particular, optimisation agents have the characteristics of autonomous action, being proactive, reactive, and able to communicate. We demonstrate that agents enhance the flexibility, information visibility, and efficiency of the supply chain management. Suggestions and recommendations for further research are provided. Simulations of the agent-enabled supply optimisation can be used to benchmark for future research and development associated with building an optimisation agent. (c) 2004 Elsevier Ltd. All rights reserved.","Agr Univ Athens, Agribusiness Lab, Dept Agr Econ, Athens 11855, Greece; Natl Univ Ireland Univ Coll Dublin, Dept Comp Sci, Dublin 4, Ireland","Vlachos, IP (corresponding author), Agr Univ Athens, Agribusiness Lab, Dept Agr Econ, Iera Odos 75, Athens 11855, Greece.",eleni.mangina@ucd.ie; ivlachos@aua.gr,"Mangina, Eleni/AAL-5769-2020; Vlachos, Ilias/D-1218-2010","Mangina, Eleni/0000-0003-3374-0307; Vlachos, Ilias/0000-0003-4921-9647",,,,79,42,44,2,55,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0260-8774,1873-5770,,J FOOD ENG,J. Food Eng.,OCT,2005,70,3,,,,,403,420,,10.1016/j.jfoodeng.2004.02.044,,,18,"Engineering, Chemical; Food Science & Technology",Engineering; Food Science & Technology,937SO,WOS:000229946000016,,,,,2021-03-04
J,"Wang, YCW; Heng, MSH; Ho, CTB",,,,"Wang, YCW; Heng, MSH; Ho, CTB",,,Business-to-business integration - the mediating effects of network structure and network atmosphere,PRODUCTION PLANNING & CONTROL,,,English,Article; Proceedings Paper,2nd International Workshop on Supply Chain Management and Information Systems,"JUL 07-09, 2004","Hong Kong Polytech, Dept Ind & Syst Engn, Hong Kong, PEOPLES R CHINA","Hong Kong Polytech Univ, Univ Cambridge, Taiwan Lan Yang Inst Technol, Univ Sheffield, Univ Massachusetts, Taylor & Francis Grp Ltd, Emerald Publ Grp, Grp Sense Ltd, Huawei Technol Co Ltd, Mach Co Ltd","Hong Kong Polytech, Dept Ind & Syst Engn",business-to-business integration; business network; interorganizational information systems (IOS),ELECTRONIC DATA INTERCHANGE; SUPPLY CHAIN; EDI; ADOPTION; IMPLEMENTATION; DIFFUSION; RESOURCES; INDUSTRY; SYSTEMS; IMPACT,"Current research in interorganizational information systems (IOS) for B2B eCommerce tends to focus on the factors that lead to the intention to adopt these systems. One important factor is the IT capability of a network member in the supply chain, but the extant literature is silent on the nature of the link between this factor and the intention to adopt. This paper contributes to the research literature by a critical approach that examines in detail the structure, dynamics and complexity of the link between them. Based on the literature review we suggest six mediating factors between IT capability and its intention to increase the sophistication of its business-to-business integration (B2Bi). We develop a relational model of network atmosphere and network structure, which between them, encompass these factors. Based on the model and previous research findings, we justify 12 propositions grouped into three sets which has the following contributions. First, it has proposed an integrated model which allows us to understand the interaction between factors in a firm's environment and factors inside a firm. Second, the structural model has firstly posited external factors as the mediating variables interacting with each other along the proposed links. Third, the study suggests that the state can play a significant role in enhancing the capability of channel stakeholders in the new economy associated with B2Bi.","Univ S Australia, Adelaide, SA 5001, Australia; Natl Chung Hsing Univ, Taichung, Taiwan",,yuchung@mail.yust.edu.tw,,,,,,48,1,1,0,10,TAYLOR & FRANCIS LTD,ABINGDON,"2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",0953-7287,1366-5871,,PROD PLAN CONTROL,Prod. Plan. Control,SEP,2005,16,6,,,,,575,585,,10.1080/09537280500111076,,,11,"Engineering, Industrial; Engineering, Manufacturing; Operations Research & Management Science",Engineering; Operations Research & Management Science,975RD,WOS:000232678700006,,,,,2021-03-04
J,"Hughes, A",,,,"Hughes, A",,,Corporate strategy and the management of ethical trade: the case of the UK food and clothing retailers,ENVIRONMENT AND PLANNING A-ECONOMY AND SPACE,,,English,Article,,,,,,,COMMODITY NETWORKS; FAIR-TRADE; RESPONSIBILITY; GLOBALIZATION; PROMISE; WORKERS; SYSTEM; MARKET; SPACES; WORLD,"Ethical trade, involving codes of conduct for worker welfare, has recently emerged as a form of corporate self-regulation for global commodity chains in the context of a neoliberal trading environment. I present a particular critique of ethical trade based on its embeddedness in corporate strategies and management systems. The ethical trading strategies of leading UK food and clothing retailers form the empirical focus of inquiry, and theories found in the literature on economic geography concerning corporate strategy and interfirm organisation are used to gain critical insight into the management systems used by these retailers when they attempt to put ethical trading principles into practice in their global supply chains. Variations are observed between retailers in terms of their commitment to ethical trade, which are shaped by issues of corporate culture, financial management, and corporate restructuring. Varying levels of commitment to ethical trading strategy are argued in turn to influence organisational approaches to social auditing in the supply chain. Three contrasting modes of organisation for ethical monitoring are suggested to be used by retail companies-the arm's-length approach, the coordinated approach, and the developmental approach-each of which holds contrasting implications for suppliers and workers at production sites. I argue that corporate approaches to ethical trade vary markedly and that these variations have the capacity to shape the regulation of tabour conditions at sites of export production.","Univ Newcastle, Sch Geog, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England","Hughes, A (corresponding author), Univ Newcastle, Sch Geog, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England.",Alex.Hughes@ncl.ac.uk,,,,,,98,51,51,0,36,SAGE PUBLICATIONS INC,THOUSAND OAKS,"2455 TELLER RD, THOUSAND OAKS, CA 91320 USA",0308-518X,1472-3409,,ENVIRON PLANN A,Environ. Plan. A,JUL,2005,37,7,,,,,1145,1163,,10.1068/a3753,,,19,Environmental Studies; Geography,Environmental Sciences & Ecology; Geography,947WH,WOS:000230677500002,,,,,2021-03-04
J,"Laval, C; Feyhl, M; Kakouros, S",,,,"Laval, C; Feyhl, M; Kakouros, S",,,Hewlett-Packard combined OR and expert knowledge to design its supply chains,INTERFACES,,,English,Article,,,,,,"facilities-equipment planning : location; industries : computer, electronic",,"Although one can eliminate human bias from scenario definitions when modeling supply chain networks by using a pure operations research approach, the resources, data, and time needed for this approach may prohibit its use in fast-paced business environments. Hewlett-Packard's (HP's) strategic planning and modeling (SPaM) team refined an approach using true optimization coupled with scenario analysis, selectively focused on the most critical parameters of the design equation, and used this approach to solve a complex supply chain design problem for HP's imaging and printing group. The clear and easily demonstrable results helped management to understand their derivation and act confidently. The combined approach gave equal emphasis to optimization and to scenario analysis.","Hewlett Packard Corp, Strateg Planning & Modeling, F-38053 Grenoble, France","Laval, C (corresponding author), Hewlett Packard Corp, Strateg Planning & Modeling, MS 59,5 Ave Raymond Chanas, F-38053 Grenoble, France.",claude.laval@hp.com; marc.feyhl@hp.com; steve.kakouros@hp.com,,,,,,9,16,17,0,9,INST OPERATIONS RESEARCH  MANAGEMENT SCIENCES,LINTHICUM HTS,"901 ELKRIDGE LANDING RD, STE 400, LINTHICUM HTS, MD 21090-2909 USA",0092-2102,,,INTERFACES,Interfaces,MAY-JUN,2005,35,3,,,,,238,246,,10.1287/inte.1050.0143,,,9,Management; Operations Research & Management Science,Business & Economics; Operations Research & Management Science,946XA,WOS:000230605400009,,,,,2021-03-04
J,"Jung, HS; Jeong, B",,,,"Jung, HS; Jeong, B",,,Decentralised production-distribution planning system using collaborative agents in supply chain network,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,,,English,Article,,,,,,collaborative agent; decentralised planning; production-distribution planning; supply chain network,COORDINATION,"With the fast development of information technology and the global market, collaboration between different functional units in a supply chain becomes one of the most critical factors for global companies to respond to rapid changes in customer needs and increase the efficiency of the whole supply chain. This supply chain environment requires a production-distribution planning system to enable the collaboration between production and distribution units more quickly and orderly. Generally, collaboration in a supply chain needs to resolve conflicts between two decentralised functional units, because each unit tries to locally minimise its own costs, not the overall supply chain costs. Also, there exists incomplete information sharing according to the information privacy of each functional unit. This paper proposes a decentralised production-distribution planning system using collaborative agents that can efficiently mediate the planning gaps between two decentralised planning functions: production and distribution. The validity of collaborative-agent model has been shown using some lemmas and numerical examples.","Yonsei Univ, Dept Comp Sci & Ind Engn, Seoul 120749, South Korea","Jung, HS (corresponding author), Yonsei Univ, Dept Comp Sci & Ind Engn, 134 Shinchon Dong, Seoul 120749, South Korea.",skek@yonsei.ac.kr,,,,,,11,28,29,1,10,SPRINGER LONDON LTD,LONDON,"236 GRAYS INN RD, 6TH FLOOR, LONDON WC1X 8HL, ENGLAND",0268-3768,1433-3015,,INT J ADV MANUF TECH,Int. J. Adv. Manuf. Technol.,JAN,2005,25,1-2,,,,,167,173,,10.1007/s00170-003-1792-x,,,7,"Automation & Control Systems; Engineering, Manufacturing",Automation & Control Systems; Engineering,881ZK,WOS:000225907900021,,,,,2021-03-04
J,"Rantavaara, A; Wallin, H; Hasunen, K; Harmala, K; Kulmala, H; Latvio, E; Liskola, K; Mustonen, I; Nieminen, I; Tainio, R",,,,"Rantavaara, A; Wallin, H; Hasunen, K; Harmala, K; Kulmala, H; Latvio, E; Liskola, K; Mustonen, I; Nieminen, I; Tainio, R",,,Finnish stakeholder engagement in the restoration of a radioactively contaminated food supply chain,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,,,English,Article; Proceedings Paper,Workshop to Extend the Involvement of Stakeholders in Decisions on Restoration Management,"SEP 15-17, 2003","New Coll, Oxford, ENGLAND",,New Coll,food safety; food supply chain; consumer; countermeasure; dairy farm; emergency preparedness; household; information; industry; logistics; milk; network; stakeholder; radioactive contamination,,"An expert group was established in 2001 representing various organisations and authorities responsible for primary production, food processing, the distribution and consumption of foodstuffs, food safety and availability, catering and extension services, nature conservation, research into environmental impacts, and the media. The aim was to strengthen networking and improve the stakeholder response to accidental radioactive contamination of rural areas through participation in the FARMING network project. A hypothetical contamination of a large milk-producing area provided a suitable framework for evaluation of actions ensuring clean feeding of dairy cows during grazing. The following year the group received a compilation of rural countermeasures and waste disposal methods, described by the STRATEGY project. The robust, uncomplicated approach of the evaluation meetings was fruitful and efficient, and the multidisciplinary group was capable of taking shared views on various measures after updating their knowledge together. High priority was given to measurements of radioactivity and the provision of information and advice to a wider audience. (c) 2005 Elsevier Ltd. All rights reserved.","Radiat & Nucl Safety Author, FIN-00881 Helsinki, Finland; Natl Food Agcy, FIN-00581 Helsinki, Finland; Minist Social Affairs & Hlth, Dept Hlth, FIN-00023 Valtioneuvosto, Finland; Martha Org, FIN-00120 Helsinki, Finland; Natl Emergency Supply Agcy, FIN-00130 Helsinki, Finland; Natl Board Econ Def, Foodstuffs Ind Pool, FIN-00241 Helsinki, Finland; Minist Agr & Forestry, Dept Agr, FIN-00023 Valtioneuvosto, Finland; Finnish Food & Drink Ind Federat, FIN-00241 Helsinki, Finland; Finnish Food Marketing Assoc, FIN-00250 Helsinki, Finland; Finnish Consumers Assoc, FIN-00260 Helsinki, Finland","Rantavaara, A (corresponding author), Radiat & Nucl Safety Author, POB 14, FIN-00881 Helsinki, Finland.",aino.rantavaara@stuk.fi,,,,,,10,4,4,0,8,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND",0265-931X,,,J ENVIRON RADIOACTIV,J. Environ. Radioact.,,2005,83,3,,,SI,,305,317,,10.1016/j.jenvrad.2004.04.013,,,13,Environmental Sciences,Environmental Sciences & Ecology,962FB,WOS:000231715300005,15905000,,,,2021-03-04
J,"Caputo, AC; Cucchiella, F; Fratocchi, L; Pelagagge, PM",,,,"Caputo, AC; Cucchiella, F; Fratocchi, L; Pelagagge, PM",,,An integrated framework for e-supply networks analysis,SUPPLY CHAIN MANAGEMENT-AN INTERNATIONAL JOURNAL,,,English,Article,,,,,,supply chain management; organizational structures; competences,INTERNET,"Purpose - The purpose of the present paper is to provide a comprehensive framework for analyzing relationships among economic actors interconnected through internet and constituting e-supply networks (e-SNs). Design/methodology/approach - At first the main factors characterizing e-SN pattern are identified (organizational structures, managerial criteria and critical activities), then two separate procedures are adopted for developing an integrated reference framework. The first based on the analysis of correlations among variables influencing the factors under investigation; the second based on the analysis of different types of physical and immaterial flows among actors involved in the e-SN. On the basis of such evidence an integrated global framework is proposed, which is then used to classify and describe some relevant literature-based case studies. Findings - On the basis of two newly introduced variables, namely the internal integration degree and the decision-making concentration degree, the framework identifies four sets of organizational structures, managerial criteria and critical activities, each one coherent with specific environmental contexts. Research limitations/implications - The framework is restricted to describing and classifying different typologies of e-SN. Practical implications - The framework may be useful for assessing if the typology of organizational structure, managerial criteria and critical activities adopted for the management of a specific e-SN, is coherent with e-SN business environment. It may also provide useful guidelines for managers and practitioners involved in e-SN design. Originality/value - The paper provides an original integrated framework to classify e-SNs.","Univ Aquila, Fac Engn, I-67100 Laquila, Italy","Caputo, AC (corresponding author), Univ Aquila, Fac Engn, I-67100 Laquila, Italy.",,"Cucchiella, Federica/F-3925-2011; Fratocchi, Luciano/F-7324-2014","Cucchiella, Federica/0000-0001-7057-4411; Fratocchi, Luciano/0000-0001-9562-0744; PELAGAGGE, Pacifico/0000-0002-3045-1289",,,,36,8,8,0,6,EMERALD GROUP PUBLISHING LTD,BINGLEY,"HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND",1359-8546,1758-6852,,SUPPLY CHAIN MANAG,Supply Chain Manag.,,2005,10,2,,,,,84,95,,10.1108/13598540510589160,,,12,Business; Management,Business & Economics,923QC,WOS:000228923400003,,,,,2021-03-04
J,"Raisinghani, MS; Meade, LL",,,,"Raisinghani, MS; Meade, LL",,,Strategic decisions in supply-chain intelligence using knowledge management: an analytic-network-process framework,SUPPLY CHAIN MANAGEMENT-AN INTERNATIONAL JOURNAL,,,English,Article,,,,,,supply chain management; knowledge management; organizational performance,,"Purpose - To investigate the linkage between organization performance criteria and the dimensions of agility, e-supply-chain drivers and knowledge management. Design/methodology/approach - The analytic network process is applied as the research methodology in the context of executive decisions that include qualitative and quantitative attributes. The decision model is presented, along with a case study with an e-supply chain of a global telecommunications company. Findings - The study develops a framework for measuring the relative importance of a particular dimension based on the application of theoretical concepts from the information systems and management science literature to the digital, knowledge economy. Since contextual factors play a critical role in the design of effective knowledge-management (KM) systems, technical and process solutions need to be customized to fit the organization performance criteria, dimensions of agility and supply chain drivers. Research limitations/implications - The model presented is dependent on the perceptual weightings provided by the decision-maker and the generalizability of findings based on our model to other organizations may be limited. Practical implications - This paper addresses the need for a strategic decision-making tool to assist management in determining which knowledge management construct is most beneficial in the development of an agile supply chain. Originality/value - This paper fulfils an identified information need and offers practical help in a dynamic and competitive environment by providing a decision model that assists in determining which construct of KM is most important based on an organization's performance criteria, dimensions of agility and supply-chain drivers.","Texas Womans Univ, Sch Management, Denton, TX 76204 USA; Texas Christian Univ, MJ Neeley Sch Business, Ft Worth, TX 76129 USA","Raisinghani, MS (corresponding author), Texas Womans Univ, Sch Management, Denton, TX 76204 USA.",,"Wang, Charles/B-5565-2011; Wernicke, Laurenz/K-2714-2017","Wang, Charles/0000-0001-9331-8437; ",,,,21,52,53,2,49,EMERALD GROUP PUBLISHING LIMITED,BRADFORD,"60/62 TOLLER LANE, BRADFORD BD8 9BY, W YORKSHIRE, ENGLAND",1359-8546,,,SUPPLY CHAIN MANAG,Supply Chain Manag.,,2005,10,2,,,,,114,121,,10.1108/13598540510589188,,,8,Business; Management,Business & Economics,923QC,WOS:000228923400005,,,,,2021-03-04
J,"Clarke, BA; Jones, CJ; Evans, HL; Crompton, JL; Dorea, CC; Bertrand, S",,,,"Clarke, BA; Jones, CJ; Evans, HL; Crompton, JL; Dorea, CC; Bertrand, S",,,Multi-stage filtration for developing world surface water treatment,PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-WATER MANAGEMENT,,,English,Article,,,,,,developing countries; public health; water supply,,"Gravel pre-filters and slow sand filters are robust and reliable unit processes with the potential for broad small community application in the developing world as they are able to provide physical and microbiological treatment. A multi-stage system comprising gravel pre-filters, slow sand filters and terminal disinfection conforms with the multiple barrier concept in relation to pathogen removal. Employing upflow gravel pre-filters as a form of pretreatment also considerably reduces the risk of the slow sand filter blocking as a result of the surface straining of particles present in the raw water. The performance of a multi-stage treatment system, comprising shallow upflow gravel pre-filters and fabric-enhanced slow sand filters, was investigated both in service and during cleaning operations in a UK-based research project. The pre-filters provided microbial and physical treatment capacity and attenuated peaks in the raw water to the benefit of the slow sand filter. The slow sand filter achieved high levels of pathogen removal in addition to providing further physical treatment. The novel raised floor configuration adopted for the upflow pre-fliters enabled high cleaning efficiencies to be achieved by rapid draindown. In parallel with the research work, a multistage system was constructed at Nyabwishongwezi, Rwanda, to provide a supply for new communities settling in the northern section of the Akagera Game Park following the 1994 genocide and war. The Nyabwishongwezi Treatment Plant and Supply Network Project was promoted by the United Nations High Commissioner for Refugees, Oxfam and Minitrape, Rwanda. It was constructed broadly in keeping with the advice given to the parties promoting the project by the Centre for Environmental Health Engineering (CEHE), University of Surrey, during research visits to Rwanda in the late 1990s. In October 2003, CEHE research staff visited Nyabwishongwezi to support the Rwandan organisation (the Regie) operating the multi-stage plant and distribution system. The multi-stage system was found to be achieving substantial levels of microbial and physical improvement of the raw water obtained from the River Umuvumba.","Univ Surrey, Environm Hlth Engn Ctr, Guildford GU2 5XH, Surrey, England","Clarke, BA (corresponding author), Univ Surrey, Environm Hlth Engn Ctr, Guildford GU2 5XH, Surrey, England.",,,"Dorea, Caetano/0000-0001-9367-0668",,,,15,3,3,0,17,THOMAS TELFORD PUBLISHING,LONDON,"THOMAS TELFORD HOUSE, 1 HERON QUAY, LONDON E14 4JD, ENGLAND",1741-7589,,,P I CIVIL ENG-WAT M,Proc. Inst. Civil. Eng.-Water Manag.,SEP,2004,157,3,,,,,143,149,,,,,7,"Engineering, Civil; Water Resources",Engineering; Water Resources,872SN,WOS:000225228800003,,,,,2021-03-04
J,"Venkatasubramanian, V; Katare, S; Patkar, PR; Mu, FP",,,,"Venkatasubramanian, V; Katare, S; Patkar, PR; Mu, FP",,,Spontaneous emergence of complex optimal networks through evolutionary adaptation,COMPUTERS & CHEMICAL ENGINEERING,,,English,Article,,,,,,complex networks; evolution; optimization; genetic algorithms,DESIGN,"An important feature of many complex systems, both natural and artificial, is the structure and organization of their interaction networks with interesting properties. Such networks are found in a variety of applications such as in supply chain networks, computer and communication networks, metabolic networks, food webs, etc. Here, we present a theory of self-organization by evolutionary adaptation in which we show how the structure and organization of a network is related to the survival, or in general the performance, objectives of the system. We propose that a complex system optimizes its network structure in order to maximize its overall survival fitness which is composed of short- and long-term survival components. These in turn depend on three critical measures of the network, namely, efficiency, robustness and cost, and the environmental selection pressure. Fitness maximization by adaptation leads to the spontaneous emergence of optimal network structures, both power law and non-power law, of various topologies depending on the selection pressure. Using a graph theoretical case study, we show that when efficiency is paramount the star topology emerges and when robustness is important the circle topology is found. When efficiency and robustness requirements are both important to varying degrees, other classes of networks such as the hub emerge. This theory provides a general conceptual framework for integrating survival or performance objectives, environmental or selection pressure, evolutionary adaptation, optimization of performance measures and topological features in a single coherent formalism. Our assumptions and results are consistent with observations across a wide variety of applications. This framework lays the ground work for a novel approach to model, design and analyze complex networks, both natural and artificial, such as metabolic pathways, supply chains and communication networks. (C) 2004 Elsevier Ltd. All rights reserved.","Purdue Univ, Sch Chem Engn, Lab Intelligent Proc Syst, W Lafayette, IN 47907 USA","Venkatasubramanian, V (corresponding author), Purdue Univ, Sch Chem Engn, Lab Intelligent Proc Syst, W Lafayette, IN 47907 USA.",venkat@ecn.purdue.edu,,,,,,16,30,36,0,14,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0098-1354,1873-4375,,COMPUT CHEM ENG,Comput. Chem. Eng.,AUG 15,2004,28,9,,,,,1789,1798,,10.1016/j.compchemeng.2004.02.028,,,10,"Computer Science, Interdisciplinary Applications; Engineering, Chemical",Computer Science; Engineering,826TX,WOS:000221853200021,,,,,2021-03-04
J,"Caputo, AC; Cucchiella, F; Fratocchi, L; Pelagagge, PM; Scacchia, F",,,,"Caputo, AC; Cucchiella, F; Fratocchi, L; Pelagagge, PM; Scacchia, F",,,Analysis and evaluation of e-supply chain performances,INDUSTRIAL MANAGEMENT & DATA SYSTEMS,,,English,Article,,,,,,electronics industry; supply chain management; performance management; organizational structures; modelling,INTERNET,"This study proposes a model for the analysis and performance evaluation of e-supply chains (e-SCs), that are supply chains (SCs) in which actors are connected by Internet technologies. It is assumed that e-SC performances are influenced by the network organizational structures, by the criteria adopted to manage relationships among involved actors, and by the critical activities that the leading company performs. At first, the variables influencing such factors are identified and the interdependencies among them are analysed to establish existing correlations. This, in turn, enables one to group the values of the influencing factors in four coherent sets which are consistent with different business environments, thus assuring the effectiveness and efficiency to the e-SC. The obtained reference model is then tested by applying it to literature-based case studies. The output of this model may be used to design totally new e-SCs or to redesign the existing ones, in both manufacturing and services industries.","Univ Aquila, Fac Engn, Laquila, Italy","Caputo, AC (corresponding author), Univ Aquila, Fac Engn, Laquila, Italy.",,"Fratocchi, Luciano/F-7324-2014; Cucchiella, Federica/F-3925-2011","Fratocchi, Luciano/0000-0001-9562-0744; Cucchiella, Federica/0000-0001-7057-4411; PELAGAGGE, Pacifico/0000-0002-3045-1289",,,,33,30,31,1,10,EMERALD GROUP PUBLISHING LTD,BINGLEY,"HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND",0263-5577,1758-5783,,IND MANAGE DATA SYST,Ind. Manage. Data Syst.,,2004,104,7,,,,,546,557,,10.1108/02635570410550214,,,12,"Computer Science, Interdisciplinary Applications; Engineering, Industrial",Computer Science; Engineering,861XP,WOS:000224452200002,,,,,2021-03-04
J,"Gal, A; Eckstein, J; Stoumbos, ZG",,,,"Gal, A; Eckstein, J; Stoumbos, ZG",,,Scheduling of data transcription in periodically connected databases,STOCHASTIC ANALYSIS AND APPLICATIONS,,,English,Article,,,,,,poisson models; information systems applications,ABRUPT CHANGES; CONTROL CHARTS; CHANGE-POINT; SYSTEMS; AUTOCORRELATION; NONNORMALITY; ROBUSTNESS,"Contemporary data management in applications such as pervasive systems, Web-based supply chain management, data warehouses, and Web crawlers involve the periodic transcription of data onto secondary devices in a networked environment. In this paper, we focus on the scheduling of periodic data transcription in append-only environments, such as e-mail inboxes, newsgroups, technical support bulletin boards, or procurement requests. If the client connects to the server too frequently, the client will nearly always have up-to-date information, but the usage of network resources may be excessive. Conversely, very infrequent connections will conserve network resources, but the client's data may often be significantly out of date, which may also be costly (in terms of lost opportunities, for example). Thus, the best transcription policies should make on optimal trade-off between these costs. Our approach to evaluating this trade-off is to use modeling techniques from the field of stochastic processes. The paper presents a general model for data insertions on the server side, using compound nonhomogeneous Poisson processes, and compares several transcription policies in terms of both transcription cost and obsolescence cost. The comparisons use a validation data set from a real data feed, and our models were calibrated using a separate training set from the same feed. We find that transcription policies based on a nonhomogeneous Poisson arrival model often outperform simpler policies.","Rutgers State Univ, Dept Management Sci & Informat Syst, Piscataway, NJ 08854 USA","Stoumbos, ZG (corresponding author), Rutgers State Univ, Dept Management Sci & Informat Syst, 94 Rockafeller Rd, Piscataway, NJ 08854 USA.",stoumbos@andromeda.rutgers.edu,,,,,,48,2,2,1,1,TAYLOR & FRANCIS INC,PHILADELPHIA,"325 CHESTNUT ST, SUITE 800, PHILADELPHIA, PA 19106 USA",0736-2994,,,STOCH ANAL APPL,Stoch. Anal. Appl.,SEP,2003,21,5,,,,,1021,1058,,10.1081/SAP-120024703,,,38,"Mathematics, Applied; Statistics & Probability",Mathematics,723QW,WOS:000185443900005,,,,,2021-03-04
J,"Choy, KL; Lee, WB; Lo, V",,,,"Choy, KL; Lee, WB; Lo, V",,,Design of an intelligent supplier relationship management system: a hybrid case based neural network approach,EXPERT SYSTEMS WITH APPLICATIONS,,,English,Article,,,,,,supplier relationship management; supplier selection and benchmarking; supply network; case based reasoning; artificial neural network,MANUFACTURING SYSTEMS; CLASSIFICATION; MODEL,"In today's accelerating world economy, the drive to continually cut costs and focus on core competencies has driven many to outsource some or all of their production. In this environment, improving supply chain execution and leveraging the supply base through effective supplier relationship management (SRM) has become more critical than ever in achieving competitive advantage. It was found that the use of artificial intelligence in the outsourcing function of SRM to identify appropriate suppliers to form a supply network has become a promising solution on which manufacturers depend for products, services and distribution. In this paper, an intelligent supplier relationship management system (ISRMS) using hybrid case based reasoning (CBR) and artificial neural networks (ANNs) techniques to select and benchmark potential suppliers is discussed. By using ISRMS in Honeywell Consumer Product (Hong Kong) Limited, the outsource cycle time from searching for potential suppliers to the allocation of order is greatly reduced. (C) 2002 Elsevier Science Ltd. All rights reserved.","Hong Kong Polytech Univ, Dept Ind & Syst Engn, Hong Kong, Hong Kong, Peoples R China; Honeywell Consumer Prod Hong Kong Ltd, Hong Kong, Hong Kong, Peoples R China","Choy, KL (corresponding author), Hong Kong Polytech Univ, Dept Ind & Syst Engn, Hong Kong, Hong Kong, Peoples R China.",,"Lee, Wing Bun/P-6257-2014","Lee, Wing Bun/0000-0002-3413-4029; Choy, K.L./0000-0001-9365-1205; CHOY, King Lun Tommy/0000-0001-9252-1476",,,,20,96,102,3,45,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0957-4174,,,EXPERT SYST APPL,Expert Syst. Appl.,FEB,2003,24,2,,,,,225,237,PII S0957-4174(02)00151-3,10.1016/S0957-4174(02)00151-3,,,13,"Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic; Operations Research & Management Science",Computer Science; Engineering; Operations Research & Management Science,642UJ,WOS:000180823000009,,,,,2021-03-04
